id,title,genres,keywords,combined
30993.0,Flesh Eating Mothers,Comedy Horror,cat infidelity child murderer cut-off arm dark comedy gore lethal virus cannibal cannibalism,Comedy Horror cat infidelity child murderer cut-off arm dark comedy gore lethal virus cannibal cannibalism
38295.0,She's So Lovely,Drama Romance Thriller,independent film,Drama Romance Thriller independent film
177572.0,Big Hero 6,Adventure Family Animation Action Comedy,brother brother relationship hero talent revenge best friend another dimension robot boy genius hate aftercreditsstinger moral dilemma 3d teen superheroes dead brother,Adventure Family Animation Action Comedy brother brother relationship hero talent revenge best friend another dimension robot boy genius hate aftercreditsstinger moral dilemma 3d teen superheroes dead brother
20679.0,George Carlin: Complaints & Grievances,Comedy Documentary TV Movie,concert stand-up comedy live comedy dark comedy,Comedy Documentary TV Movie concert stand-up comedy live comedy dark comedy
110898.0,Apricot,,, 
20993.0,Brother 2,Drama Thriller,,Drama Thriller 
13019.0,Young People Fucking,Comedy Drama Romance,erotic movie,Comedy Drama Romance erotic movie
87462.0,Relentless,Mystery Thriller Horror Crime,serial killer police officer dead woman with eyes open,Mystery Thriller Horror Crime serial killer police officer dead woman with eyes open
775.0,A Trip to the Moon,Adventure Fantasy Science Fiction,moon mushroom dream expedition cannon star earth satire alien astronomer short,Adventure Fantasy Science Fiction moon mushroom dream expedition cannon star earth satire alien astronomer short
237808.0,Quod erat demonstrandum,Drama,,Drama 
91150.0,Apart from You,Drama,geisha family silent film resentment shame teenage son,Drama geisha family silent film resentment shame teenage son
61546.0,The Bishop Murder Case,Mystery,philo vance,Mystery philo vance
8849.0,Alfie,Comedy,new york cheating flirt lover older woman seduces younger guy playboy,Comedy new york cheating flirt lover older woman seduces younger guy playboy
280165.0,Thani Oruvan,Romance Thriller Action,good vs evil police hunt arch villain,Romance Thriller Action good vs evil police hunt arch villain
21626.0,Kissed,Romance Drama,necrophilia woman director,Romance Drama necrophilia woman director
353216.0,Homme Less,Documentary,,Documentary 
76821.0,Hotel America,Romance Drama,psychological drama romantic drama,Romance Drama psychological drama romantic drama
9643.0,Rossini,Comedy,rape based on novel restaurant munich book,Comedy rape based on novel restaurant munich book
65034.0,Too Big to Fail,Drama,wall street finances financial crisis,Drama wall street finances financial crisis
161006.0,Praying With Lior,,, 
130805.0,Expecting a Miracle,TV Movie Drama,,TV Movie Drama 
144724.0,"Vodka, Mr. Palmu",,, 
2487.0,Lady Snowblood,Action Drama Thriller,japan revenge blood bath meiji period,Action Drama Thriller japan revenge blood bath meiji period
381054.0,Clown Service,Comedy,woman director,Comedy woman director
23999.0,Abigail's Party,Comedy Drama TV Movie,dysfunctional marriage house party tension united kingdom,Comedy Drama TV Movie dysfunctional marriage house party tension united kingdom
87531.0,The Sea of Grass,Drama Action Western,cattle baron,Drama Action Western cattle baron
37222.0,The V.I.P.s,Drama Romance,heathrow airport,Drama Romance heathrow airport
650.0,Boyz n the Hood,Crime Drama,street gang black people rap music hip-hop street war rapper violence in schools los angeles,Crime Drama street gang black people rap music hip-hop street war rapper violence in schools los angeles
44256.0,Razzia,Crime Drama,suspense film noir,Crime Drama suspense film noir
91480.0,Mockery,Romance Drama,peasant silent film,Romance Drama peasant silent film
294409.0,Hollywood Without Make-Up,Documentary,home movie footage,Documentary home movie footage
37601.0,Tombs of the Blind Dead,Horror,knight evil medieval,Horror knight evil medieval
232420.0,Twinkle,Comedy Drama Romance,love triangle gay father son relationship based on novel double life japanese wife husband relationship secret restaurant arranged marriage marriage of convenience lover marriage alcoholism love unrequited love gay interest family relationships mother daughter relationship in the closet doctor father daughter relationship alcoholic gay man stranger mother son relationship father-in-law son-in-law relationship,Comedy Drama Romance love triangle gay father son relationship based on novel double life japanese wife husband relationship secret restaurant arranged marriage marriage of convenience lover marriage alcoholism love unrequited love gay interest family relationships mother daughter relationship in the closet doctor father daughter relationship alcoholic gay man stranger mother son relationship father-in-law son-in-law relationship
69315.0,Battlestar Galactica: Razor,TV Movie Science Fiction Action Drama Thriller,space opera,TV Movie Science Fiction Action Drama Thriller space opera
182131.0,Little Witch Academia,Action Animation Comedy Fantasy,competition flying witch maze magic broom inspiration school girl dungeon magical girl quest anime young animator training project,Action Animation Comedy Fantasy competition flying witch maze magic broom inspiration school girl dungeon magical girl quest anime young animator training project
193418.0,Regret,Drama,,Drama 
66730.0,The Rescue,Action Foreign,martial arts,Action Foreign martial arts
10567.0,Dinosaur,Animation Family,cataclysm asteroid leader comet animation prehistoric prehistoric egg dinosaur nesting grounds prehistoric creature prehistoric adventure lemur prehistoric times,Animation Family cataclysm asteroid leader comet animation prehistoric prehistoric egg dinosaur nesting grounds prehistoric creature prehistoric adventure lemur prehistoric times
129670.0,Nebraska,Drama Adventure,montana small town dementia aging road trip f word pickup truck lincoln nebraska nebraska sweepstakes confronting the past,Drama Adventure montana small town dementia aging road trip f word pickup truck lincoln nebraska nebraska sweepstakes confronting the past
120729.0,An Englishman Abroad,Drama TV Movie Comedy,,Drama TV Movie Comedy 
90019.0,Magnum Cop,Thriller,blackmail cyanide vehicular homicide poliziotteschi,Thriller blackmail cyanide vehicular homicide poliziotteschi
53217.0,"What's Opera, Doc?",Animation Comedy,opera bugs bunny elmer fudd,Animation Comedy opera bugs bunny elmer fudd
99749.0,Rampage,Thriller Drama,insanity shot to death capital punishment extreme violence courtroom,Thriller Drama insanity shot to death capital punishment extreme violence courtroom
12094.0,Jackass Number Two,Action Comedy Documentary,wound disgust pain stunts stuntman stupidity bulle shocking,Action Comedy Documentary wound disgust pain stunts stuntman stupidity bulle shocking
11880.0,Dog Soldiers,Horror Action Thriller,werewolf,Horror Action Thriller werewolf
10577.0,Dracula 2000,Thriller Horror,vampire dracula bite blood vlad fang vamp,Thriller Horror vampire dracula bite blood vlad fang vamp
70435.0,Haywire,Action Thriller,mercenary secret agent rescue foot chase spanish,Action Thriller mercenary secret agent rescue foot chase spanish
41850.0,At the Death House Door,Crime Documentary,independent film,Crime Documentary independent film
125124.0,The Best Man,,, 
41902.0,Baadshah,Action Comedy Foreign,,Action Comedy Foreign 
240177.0,Dirt,Comedy Crime,small town texas bank robber brother independent film,Comedy Crime small town texas bank robber brother independent film
271404.0,Beyond Skyline,Action Science Fiction,invasion sequel alien,Action Science Fiction invasion sequel alien
128111.0,Juvenile Offender,,, 
159095.0,In Fear,Thriller,psychopath stalker fear sadist stranger,Thriller psychopath stalker fear sadist stranger
342765.0,Carte Blanche,Drama,mystery nauczyciel niewidomy,Drama mystery nauczyciel niewidomy
100292.0,Ain't in It for My Health: A Film About Levon Helm,Documentary,rock star musician band,Documentary rock star musician band
41311.0,El analfabeto,Comedy,illiteracy education naivety letter money lawyer trail literacy 1960s,Comedy illiteracy education naivety letter money lawyer trail literacy 1960s
55576.0,Last Stand at Saber River,Western Action Drama,,Western Action Drama 
45089.0,Blood Rain,Foreign Thriller,,Foreign Thriller 
27620.0,The Erotic Misadventures of the Invisible Man,Science Fiction Comedy,sex erotic movie,Science Fiction Comedy sex erotic movie
31512.0,Memories of Matsuko,Comedy Drama,musical,Comedy Drama musical
49483.0,Oliver Twist,TV Movie Crime Drama,pickpocket orphan,TV Movie Crime Drama pickpocket orphan
11689.0,Crime Busters,Action Comedy,crime fighter harley davidson police police everyday life police academy,Action Comedy crime fighter harley davidson police police everyday life police academy
276120.0,The (Dead Mothers) Club,,woman director, woman director
2056.0,The Station Agent,Drama Comedy,train station new jersey small person friendship newfoundland,Drama Comedy train station new jersey small person friendship newfoundland
46754.0,The Other Side of Sunday,Drama Comedy Foreign,woman director,Drama Comedy Foreign woman director
335026.0,Day One,Drama War,interpreter army,Drama War interpreter army
383064.0,Road to Istanbul,Drama,turkey war mother daughter relationship mother daughter estrangement syria islamic state,Drama turkey war mother daughter relationship mother daughter estrangement syria islamic state
57241.0,Kissed by Winter,Drama Foreign Thriller,woman director,Drama Foreign Thriller woman director
179085.0,A Kiss in the Dark,Comedy,concert pianist,Comedy concert pianist
28810.0,Poppy,Comedy,,Comedy 
72163.0,Along Came Jones,Action Comedy Western Romance,gunman,Action Comedy Western Romance gunman
86271.0,Three on a Meathook,Horror,proto-slasher,Horror proto-slasher
18825.0,Espace détente,Comedy,camcorder coffee company,Comedy camcorder coffee company
65595.0,T2 3-D: Battle Across Time,,, 
18499.0,The Decline of the American Empire,Comedy Drama,,Comedy Drama 
290727.0,Monster High: Freaky Fusion,Animation,,Animation 
55728.0,Plain Clothes,Comedy Thriller Mystery Romance,woman director,Comedy Thriller Mystery Romance woman director
82269.0,Crazy Horse,Documentary Foreign,,Documentary Foreign 
348574.0,Annie's Garden,Thriller Drama,,Thriller Drama 
17895.0,Antarctica,Adventure,expedition based on true story antarctic,Adventure expedition based on true story antarctic
225816.0,Perry Mason: The Case of the Avenging Ace,Mystery,murder crime courtroom,Mystery murder crime courtroom
53575.0,The Passionate Plumber,Comedy,plumber duel,Comedy plumber duel
21167.0,S&M Judge,Drama,fetish bdsm submission sexual domination erotic movie,Drama fetish bdsm submission sexual domination erotic movie
268531.0,Captain Underpants: The First Epic Movie,Action Animation Comedy Family,underwear school principal grade school,Action Animation Comedy Family underwear school principal grade school
90052.0,The Sign of Four,Mystery Crime,sherlock holmes,Mystery Crime sherlock holmes
107753.0,Collaborator,Comedy Drama,,Comedy Drama 
50848.0,The Names of Love,Drama Comedy Romance,female nudity political voting results,Drama Comedy Romance female nudity political voting results
73590.0,Synth Britannia,Documentary Music,post-punk synthesizer,Documentary Music post-punk synthesizer
805.0,Rosemary's Baby,Horror Drama Mystery,anti-christ contemporary setting laundry occult demonic possession satanic cult lucky charm woman in jeopardy eating disorder catholic priest,Horror Drama Mystery anti-christ contemporary setting laundry occult demonic possession satanic cult lucky charm woman in jeopardy eating disorder catholic priest
371451.0,Keeper of Darkness,Horror,ghost hunter,Horror ghost hunter
152797.0,Le bel indifférent,,, 
83415.0,Body Slam,Comedy Music,wrestling sport wrestler,Comedy Music wrestling sport wrestler
11044.0,Arizona Dream,Fantasy Comedy Drama Romance,flying arizona car dealer american dream self-discovery,Fantasy Comedy Drama Romance flying arizona car dealer american dream self-discovery
273312.0,VeggieTales: Madame Blueberry,,, 
46780.0,Kustom Kar Kommandos,Music,eroticism hot rod car lgbt,Music eroticism hot rod car lgbt
12142.0,Alone in the Dark,Action Fantasy Horror Thriller,detective monster professor island museum darkness alien life-form paranormal artifact slow motion scene flashback sequence zombie based on video game occultism,Action Fantasy Horror Thriller detective monster professor island museum darkness alien life-form paranormal artifact slow motion scene flashback sequence zombie based on video game occultism
112454.0,Clown,Horror,clown boy murder blood child murder killer clown,Horror clown boy murder blood child murder killer clown
72490.0,Charisma,Drama Thriller,,Drama Thriller 
9929.0,Asterix and Cleopatra,Family Animation Adventure Comedy,cairo magic palace cleopatra galier julius caesar,Family Animation Adventure Comedy cairo magic palace cleopatra galier julius caesar
270303.0,It Follows,Horror Thriller,chase supernatural friends vision school young adult followed,Horror Thriller chase supernatural friends vision school young adult followed
89595.0,Sushi: The Global Catch,Documentary,,Documentary 
458618.0,Ivanka Trump- America's Real First Lady?,Documentary TV Movie,politics father daughter relationship,Documentary TV Movie politics father daughter relationship
156201.0,Red Dust,War Romance,,War Romance 
55831.0,Boynton Beach Club,Comedy Drama Romance,independent film,Comedy Drama Romance independent film
316776.0,Who Killed Captain Alex?,Action,africa drug cartel police raid,Action africa drug cartel police raid
72972.0,Tom and Jerry & The Wizard of Oz,Animation Family,,Animation Family 
372355.0,The Black Hen,Drama,drama,Drama drama
369894.0,Wakefield,Drama,nervous breakdown attic woman director,Drama nervous breakdown attic woman director
6529.0,Hondo,Western,apache native american military officer cavalry 19th century,Western apache native american military officer cavalry 19th century
31921.0,They All Laughed,Drama Comedy Thriller Mystery Romance,,Drama Comedy Thriller Mystery Romance 
242454.0,The Suspect,Action Thriller,,Action Thriller 
20562.0,35 Up,Documentary Foreign,,Documentary Foreign 
246133.0,Entertainment,Drama Comedy,,Drama Comedy 
116160.0,Jalopy,Comedy,bowery boys,Comedy bowery boys
42094.0,Micki & Maude,Romance Comedy,bigamy,Romance Comedy bigamy
461053.0,S.W.A.T.: Under Siege,Action Crime Thriller,s.w.a.t.,Action Crime Thriller s.w.a.t.
46261.0,Don't Be Afraid of the Dark,Fantasy Horror Thriller,monster remake creature bathtub teeth old house scary little people,Fantasy Horror Thriller monster remake creature bathtub teeth old house scary little people
87499.0,The East,Drama Thriller,secret organization murder environmentalism vanity film eco-terrorists multiple felonies,Drama Thriller secret organization murder environmentalism vanity film eco-terrorists multiple felonies
26921.0,The Mystery of the Marie Celeste,Drama Mystery Horror,,Drama Mystery Horror 
33218.0,Daddy Long Legs,Drama Music Romance,paris college musical orphanage love millionaire hidden identity,Drama Music Romance paris college musical orphanage love millionaire hidden identity
11481.0,Repulsion,Drama Horror Thriller,london england schizophrenia post traumatic stress  disorder hallucination rent loneliness psychosis,Drama Horror Thriller london england schizophrenia post traumatic stress  disorder hallucination rent loneliness psychosis
14503.0,Bachelor Party 2: The Last Temptation,Comedy,,Comedy 
120872.0,The Girl and the Fox,Animation Drama Fantasy,fox snow,Animation Drama Fantasy fox snow
55769.0,Man Maid,Comedy Romance,independent film,Comedy Romance independent film
34752.0,The Glass Wall,Drama,usa immigration world war ii immigrant film noir,Drama usa immigration world war ii immigrant film noir
31446.0,Archangel,Thriller Drama Mystery Crime,joseph stalin drama,Thriller Drama Mystery Crime joseph stalin drama
197599.0,Fateful Findings,Drama Fantasy Thriller,suicide kidnapping therapist murder conspiracy author childhood friends,Drama Fantasy Thriller suicide kidnapping therapist murder conspiracy author childhood friends
41932.0,Easy Wheels,Action Comedy,,Action Comedy 
173465.0,Medora,Documentary,,Documentary 
66628.0,Toward the Terra,Animation Adventure Action Science Fiction,,Animation Adventure Action Science Fiction 
83361.0,McCinsey's Island,Action Adventure Comedy,machete bandana palms,Action Adventure Comedy machete bandana palms
31498.0,The Mummy's Hand,Horror,egypt monster mummy buried alive murder curse archaeologist high priest archaeological expedition ancient religion egyptian tomb sarcophagus buried tomb burial chamber secret rites,Horror egypt monster mummy buried alive murder curse archaeologist high priest archaeological expedition ancient religion egyptian tomb sarcophagus buried tomb burial chamber secret rites
34583.0,The Final,Drama Horror Thriller,kidnapping mask high school horror revenge independent film torture,Drama Horror Thriller kidnapping mask high school horror revenge independent film torture
155.0,The Dark Knight,Drama Action Crime Thriller,dc comics crime fighter secret identity scarecrow sadism chaos gotham city vigilante joker superhero based on comic tragic hero organized crime criminal mastermind district attorney imax super villain super powers batman,Drama Action Crime Thriller dc comics crime fighter secret identity scarecrow sadism chaos gotham city vigilante joker superhero based on comic tragic hero organized crime criminal mastermind district attorney imax super villain super powers batman
11676.0,Nothing to Lose,Action Adventure Comedy,rap music infidelity security camera loss crook sociopath revenge artifact f word racism criminal on the road desert security guard shoplifting screwball reckless driving road movie buddy comedy unlikely friendship carjacker advertising executive suv aftercreditsstinger,Action Adventure Comedy rap music infidelity security camera loss crook sociopath revenge artifact f word racism criminal on the road desert security guard shoplifting screwball reckless driving road movie buddy comedy unlikely friendship carjacker advertising executive suv aftercreditsstinger
97.0,Tron,Science Fiction Action Adventure,video game hacker virtual reality dystopia computer science fiction,Science Fiction Action Adventure video game hacker virtual reality dystopia computer science fiction
16566.0,Ab Tak Chhappan,Crime Drama,dirty cop police department,Crime Drama dirty cop police department
303457.0,Chaar Sahibzaade,Action Adventure Animation Documentary Family History,sikh freedom of speech animation religious film foreign,Action Adventure Animation Documentary Family History sikh freedom of speech animation religious film foreign
92796.0,Black Magic,Drama Mystery Romance,hypnotism king louis xv,Drama Mystery Romance hypnotism king louis xv
79133.0,"Dylan Moran: Yeah, Yeah",Comedy,stand-up comedy,Comedy stand-up comedy
96717.0,To New Shores,Drama,based on novel melodrama,Drama based on novel melodrama
52315.0,Chained Heat 2,Crime Drama Thriller,prison sex nudity exploitation sequel sexploitation violence humiliation warden abuse,Crime Drama Thriller prison sex nudity exploitation sequel sexploitation violence humiliation warden abuse
45699.0,The Butterfly,Family Drama Comedy,,Family Drama Comedy 
37529.0,The Prophecy: Forsaken,Horror Thriller,angel nudity anti-christ hit by a car romania,Horror Thriller angel nudity anti-christ hit by a car romania
123949.0,Kokoko,,, 
85340.0,A One-Way Trip to Antibes,Drama,undertaker cemetary,Drama undertaker cemetary
310442.0,The Lost Honour of Christopher Jefferies,Drama,flat police lawyer landlord schoolteacher media coverage murder suspect,Drama flat police lawyer landlord schoolteacher media coverage murder suspect
61314.0,Ho visto le stelle,Comedy,,Comedy 
27585.0,Rabbit Hole,Drama,loss of son trauma toy marriage grief memory crying parking lot therapy car seat,Drama loss of son trauma toy marriage grief memory crying parking lot therapy car seat
29015.0,The Specials,Action Comedy,superhero,Action Comedy superhero
73983.0,Race Street,Crime,nightclub,Crime nightclub
292014.0,The Snow Queen 2: Refreeze,Fantasy Family Animation Adventure,,Fantasy Family Animation Adventure 
46809.0,Spring,Drama Comedy,based on novel lifestyle friendship love school 19th century,Drama Comedy based on novel lifestyle friendship love school 19th century
15734.0,Girls! Girls! Girls!,Comedy Music Romance,captain charter boat,Comedy Music Romance captain charter boat
18196.0,The Sentinel,Horror Drama Mystery,secret society hell hellgate model demon brooklyn new york city,Horror Drama Mystery secret society hell hellgate model demon brooklyn new york city
25673.0,A Place in the Sun,Drama Romance,heiress,Drama Romance heiress
14353.0,Repo! The Genetic Opera,Horror Comedy Music Science Fiction,dystopia,Horror Comedy Music Science Fiction dystopia
84449.0,Remains,Drama Horror Action Thriller,,Drama Horror Action Thriller 
263600.0,Election Day,,woman director, woman director
95892.0,Honor Thy Father,Crime History Drama TV Movie,organized crime,Crime History Drama TV Movie organized crime
159014.0,20 Feet from Stardom,Documentary Music,,Documentary Music 
2753.0,The Assault,History Drama,destruction of a civilization world war ii famine postwar period nazi germany gestapo,History Drama destruction of a civilization world war ii famine postwar period nazi germany gestapo
9334.0,The Scorpion King,Action Fantasy Adventure,egypt temple,Action Fantasy Adventure egypt temple
109912.0,The Little Kidnappers,TV Movie Crime Drama,beach baby canada orphan tv movie,TV Movie Crime Drama beach baby canada orphan tv movie
34205.0,Halloweentown II: Kalabar's Revenge,Adventure Family Fantasy TV Movie,witch magic sequel warlock disney channel woman director children's adventure,Adventure Family Fantasy TV Movie witch magic sequel warlock disney channel woman director children's adventure
21522.0,Enter the Phoenix,Thriller Action Comedy,,Thriller Action Comedy 
214948.0,New York Lightboard Record,Documentary Animation,,Documentary Animation 
323149.0,Darkness on the Edge of Town,Thriller,,Thriller 
56943.0,The Remains of Nothing,History Drama,woman director,History Drama woman director
297961.0,Big Driver,Crime Mystery Thriller,revenge tv mystery writer,Crime Mystery Thriller revenge tv mystery writer
94525.0,A Page of Madness,Drama Horror,japan asylum silent film,Drama Horror japan asylum silent film
90406.0,Tribute to a Bad Man,Western,based on novel rancher,Western based on novel rancher
2026.0,Hostage,Mystery Drama Thriller Crime,fbi kidnapping police operation home invasion hostage situation hostage negotiator,Mystery Drama Thriller Crime fbi kidnapping police operation home invasion hostage situation hostage negotiator
12724.0,The Convent,Horror Thriller Comedy,nun satanism legend young people possession murder demon monastery school life,Horror Thriller Comedy nun satanism legend young people possession murder demon monastery school life
21128.0,One False Move,Crime Drama Thriller,arkansas suspense independent film los angeles criminal,Crime Drama Thriller arkansas suspense independent film los angeles criminal
120370.0,Three Inches,Drama Action Science Fiction,friendship car crash hospital,Drama Action Science Fiction friendship car crash hospital
27464.0,O.C. and Stiggs,Comedy,arizona middle class teen comedy,Comedy arizona middle class teen comedy
196.0,Back to the Future Part III,Adventure Comedy Family Science Fiction,railroad robber california delorean indian territory sports car inventor locomotive saloon horseback riding time travel outlaw sequel mad scientist native american western shootout gunfight train wild west cavalry,Adventure Comedy Family Science Fiction railroad robber california delorean indian territory sports car inventor locomotive saloon horseback riding time travel outlaw sequel mad scientist native american western shootout gunfight train wild west cavalry
297853.0,Turn of Faith,Drama Crime,,Drama Crime 
101598.0,God Is My Co-Pilot,Action Adventure War,fighter pilot flying tigers few against many transport pilot,Action Adventure War fighter pilot flying tigers few against many transport pilot
18079.0,Nine Queens,Crime Drama Thriller,hotel con man stamp police partner money scam grifter convenience store swindle rare stamps,Crime Drama Thriller hotel con man stamp police partner money scam grifter convenience store swindle rare stamps
85638.0,The Scarlet Letter,Drama,silent film,Drama silent film
33974.0,Mammoth,Drama Romance,mother thailand philippines independent film unfaithfulness,Drama Romance mother thailand philippines independent film unfaithfulness
214735.0,Men Cry Bullets,Comedy Drama,love triangle male nudity black humor rape of a male non statutory female on male rape bizzare comedy,Comedy Drama love triangle male nudity black humor rape of a male non statutory female on male rape bizzare comedy
9924.0,The Hard Corps,Action Adventure Romance Thriller,bodyguard special car business man rapper,Action Adventure Romance Thriller bodyguard special car business man rapper
416680.0,"Gilda, No Me Arrepiento de Este Amor",Drama Music,,Drama Music 
113782.0,One Night at Dinner,Drama,,Drama 
46930.0,Magnus,Drama,suicide woman director,Drama suicide woman director
13505.0,The Perfect Score,Comedy Crime,secret test school student hacking exams,Comedy Crime secret test school student hacking exams
180016.0,First Person Plural,,immigration adoption korea woman director, immigration adoption korea woman director
40356.0,Hell,Fantasy Horror,hell thai legend,Fantasy Horror hell thai legend
339274.0,Tamasha,Comedy Drama Romance,storytelling nonlinear timeline,Comedy Drama Romance storytelling nonlinear timeline
12560.0,The Big Chill,Comedy Drama,suicide regret funeral morning gathering friendship remembrance all star cast,Comedy Drama suicide regret funeral morning gathering friendship remembrance all star cast
139799.0,The Glass Slipper,Romance,cinderella ball prince duke musical,Romance cinderella ball prince duke musical
17263.0,A Murder of Crows,Action Crime Thriller,book louisiana murder suspense independent film lawyer killer,Action Crime Thriller book louisiana murder suspense independent film lawyer killer
43902.0,Cleopatra,Drama Romance,egypt cleopatra,Drama Romance egypt cleopatra
116385.0,Let No Man Write My Epitaph,Drama,chicago heroin sequel piano player,Drama chicago heroin sequel piano player
15383.0,Army of Shadows,War Drama,paris concentration camp world war ii german czech nazis french resistance german occupation,War Drama paris concentration camp world war ii german czech nazis french resistance german occupation
167649.0,In the Shadow of the Sun,Documentary,africa albino social activism,Documentary africa albino social activism
418378.0,Die Beautiful,Comedy Drama,gay drag queen funeral beauty contest friendship philippines family relationships gay man death lgbt make up pinoy flashbacks,Comedy Drama gay drag queen funeral beauty contest friendship philippines family relationships gay man death lgbt make up pinoy flashbacks
52360.0,The Howards of Virginia,Drama History War,government surveyor virginian,Drama History War government surveyor virginian
391629.0,Baaghi,Action Romance Thriller,rebel martial arts kidnapping kalaripayattu,Action Romance Thriller rebel martial arts kidnapping kalaripayattu
136921.0,Pixels,Science Fiction,,Science Fiction 
21657.0,Northern Lights,TV Movie Drama Mystery Romance,,TV Movie Drama Mystery Romance 
29565.0,The Night of the Hunted,Horror Thriller Romance Foreign,,Horror Thriller Romance Foreign 
425553.0,My Future Love,Comedy Drama,,Comedy Drama 
31863.0,True Believer,Crime Drama,,Crime Drama 
433245.0,Take the 10,Comedy,hip-hop drug dealer interstate 10 inland empire,Comedy hip-hop drug dealer interstate 10 inland empire
60285.0,Alvarez Kelly,Action War Western,colonel cattle mexican confederate cattleman,Action War Western colonel cattle mexican confederate cattleman
42819.0,The City of Your Final Destination,Drama,based on novel uruguay,Drama based on novel uruguay
40069.0,Premonition,Foreign Horror,newspaper classroom professor student university,Foreign Horror newspaper classroom professor student university
150677.0,His Name was King,Western,gunfight smugglers,Western gunfight smugglers
43937.0,Like Dandelion Dust,Drama Family,based on novel independent film,Drama Family based on novel independent film
32891.0,The Severed Heads,Fantasy,independent film,Fantasy independent film
191096.0,The Green Van,Adventure Comedy Drama,,Adventure Comedy Drama 
356326.0,What We Become,Horror Thriller,zombie virus,Horror Thriller zombie virus
44541.0,Reformat the Planet,Documentary,,Documentary 
42152.0,From the Life of the Marionettes,Drama,dream death epilogue,Drama dream death epilogue
218901.0,Mindfulness and Murder,Drama,buddhist monk amateur detective murder,Drama buddhist monk amateur detective murder
45233.0,Women's Prison Massacre,Action Drama,female nudity prison rape sex nudity exploitation women's prison lesbian blood torture violence female homosexuality lesbian sex throat ripping corrupt official,Action Drama female nudity prison rape sex nudity exploitation women's prison lesbian blood torture violence female homosexuality lesbian sex throat ripping corrupt official
43191.0,"Beware, My Lovely",Drama Crime,psychopath film noir,Drama Crime psychopath film noir
192345.0,Cavemen,Comedy,male female relationship best friends in love,Comedy male female relationship best friends in love
15962.0,Murk,Thriller Drama,,Thriller Drama 
58790.0,Blood Tide,Adventure Horror Action Foreign,,Adventure Horror Action Foreign 
335205.0,Sorry I Love You,Romance Action Drama,,Romance Action Drama 
95108.0,Wild Honey,,, 
630.0,The Wizard of Oz,Adventure Family Fantasy,witch adolescence based on novel secret identity clock dream lion tornado scarecrow musical crow music kansas classic imaginary land cowardliness sepia color,Adventure Family Fantasy witch adolescence based on novel secret identity clock dream lion tornado scarecrow musical crow music kansas classic imaginary land cowardliness sepia color
38965.0,18 Again!,Fantasy Comedy,grandfather wish role reversal body-swap wishes come true vejez,Fantasy Comedy grandfather wish role reversal body-swap wishes come true vejez
13355.0,Scooby-Doo! Pirates Ahoy!,Animation Comedy Family Mystery,,Animation Comedy Family Mystery 
64215.0,Laddaland,Horror Foreign,,Horror Foreign 
2267.0,The Last Mimzy,Adventure Family,parent child relationship cuddle rabbit children,Adventure Family parent child relationship cuddle rabbit children
43974.0,The Silence,Drama Music,family drama,Drama Music family drama
153266.0,Happy New York,Comedy,,Comedy 
61629.0,"Lebanon, Pa.",Drama Romance,independent film,Drama Romance independent film
11329.0,Runaway Jury,Drama Thriller,court case gun rampage firearm jury suspense person running amok lobbyist,Drama Thriller court case gun rampage firearm jury suspense person running amok lobbyist
38846.0,The Beautiful Person,Drama,,Drama 
53319.0,What a Beautiful Day,Comedy,,Comedy 
9383.0,Hollow Man,Action Science Fiction Thriller,killing human experimentation scientist invisible man science experiment,Action Science Fiction Thriller killing human experimentation scientist invisible man science experiment
52853.0,Rio Rita,Comedy,,Comedy 
141055.0,Bikini Summer II,Comedy,,Comedy 
348762.0,Jis Desh Mein Ganga Rehta Hai,Comedy Drama Family,romance comedy family villager,Comedy Drama Family romance comedy family villager
289673.0,Cinderella,,woman director, woman director
67556.0,The Suitor,Comedy Drama,site gag,Comedy Drama site gag
39225.0,With Six You Get Eggroll,Comedy Romance Family,widow conflict family,Comedy Romance Family widow conflict family
19629.0,Red Doors,Comedy Drama,independent film lesbian woman director,Comedy Drama independent film lesbian woman director
8328.0,Step Up 2: The Streets,Music Drama Romance,underdog competition street gang hip-hop breakdance insurgence heart-throb dancing scene tap dancing scholarship ballet,Music Drama Romance underdog competition street gang hip-hop breakdance insurgence heart-throb dancing scene tap dancing scholarship ballet
68545.0,Intimate Relations,,, 
48573.0,Lope,Drama Foreign,,Drama Foreign 
4917.0,A Boy and His Dog,Drama Science Fiction Comedy,telepathy decoy post-apocalyptic dystopia impregnation,Drama Science Fiction Comedy telepathy decoy post-apocalyptic dystopia impregnation
8288.0,A Midsummer Night's Sex Comedy,Comedy Romance,country house professor wife lovers makler doctor summer,Comedy Romance country house professor wife lovers makler doctor summer
1652.0,00 Schneider - Jagd auf Nihil Baxter,Comedy Crime,,Comedy Crime 
48929.0,Shree 420,Romance Drama,,Romance Drama 
4443.0,Nuits rouges,Horror Thriller,order of the templars,Horror Thriller order of the templars
364116.0,The Other Side of the Door,Thriller Horror,ritual india death grieving grieving parents,Thriller Horror ritual india death grieving grieving parents
33730.0,Fitzwilly,Romance Comedy,butler wealthy secretary philanthropist,Romance Comedy butler wealthy secretary philanthropist
38601.0,Part of the Weekend Never Dies,Music Documentary,,Music Documentary 
9621.0,Elizabethtown,Comedy Drama Romance,suicide hotel room suicide attempt new love funeral airplane lovers falling in love,Comedy Drama Romance suicide hotel room suicide attempt new love funeral airplane lovers falling in love
